-0.1618889082382137 0.0467020619182787 152.9831092278327300 0.5135044541795385 -0.5488850407017017 -0.1211762571747144 0.6108687777899752  1.8849560421920508 395.1440355827865600
-0.1538617309791834 0.0712752822799392 161.9830810928744100 0.4096212454380456 -0.4472197751654810 -0.1217587863096225 0.6108687388161137  1.8849560866044188 395.0833060238608100
-0.1416058833890639 0.0944078219116792 170.9830458965814400 0.2747280120424425 -0.3811450402403811 -0.1224466750388775 0.6108687065006271  1.8849561195110807 395.0222591555756800
-0.1253568011418076 0.1153774635468413 179.9830012118687300 0.1218037652407616 -0.3580164278224449 -0.1232397860697913 0.6108686777275489  1.8849561385499134 394.9608417324874900
-0.1253332960294868 0.1153590237428854 179.9904480143716800 0.1215738695169725 -0.3580298707742758 -0.1240827704650522 0.6108686495670042  1.8849561501758727 394.8990111032096600
-0.1253248951100579 0.1153241745823159 179.9903948140085100 0.1214749366365928 -0.3580433406825818 -0.1249259659395416 0.6108686214053998  1.8849561617922448 394.8367589292001300
-0.1253164989814237 0.1152893242656760 179.9903416138592700 0.1213761230180629 -0.3580568194908568 -0.1257693713075921 0.6108685932427355  1.8849561733991658 394.7740851053974900
-0.1253081076435467 0.1152544727942327 179.9902884139235400 0.1212774286832530 -0.3580703071979960 -0.1266129878562663 0.6108685650790103  1.8849561849966499 394.7109895259890800
-0.1252997210963885 0.1152196201692519 179.9902352142008800 0.1211788536541822 -0.3580838038028951 -0.1274568179729490 0.6108685369142236  1.8849561965847017 394.6474720845485500
-0.1252913393399121 0.1151847663919990 179.9901820146908200 0.1210803979529500 -0.3580973093044519 -0.1283008641453571 0.6108685087483748  1.8849562081633362 394.5835326743237500
-0.1252829623740783 0.1151499114637416 179.9901288153928600 0.1209820616018737 -0.3581108237015676 -0.1291451254615307 0.6108684805814629  1.8849562197325656 394.5191711876738100
-0.1252745901988500 0.1151150553857454 179.9900756163066300 0.1208838446234515 -0.3581243469931431 -0.1299896031098418 0.6108684524134876  1.8849562312924006 394.4543875162055400
-0.1252662228141900 0.1150801981592768 179.9900224174315900 0.1207857470403319 -0.3581378791780814 -0.1308342991789953 0.6108684242444479  1.8849562428428526 394.3891815509027200
